,Character,SEID,Sentiment
641,MORTY,S04E06,0.0439533584694875
642,MORTY/HELEN/JERRY,S04E06,0.0
643,NAOMI,S04E06,0.06302083333333335
644,RESTON,S04E06,0.06495726495726496
645,RESTON (O.C.),S04E06,0.0
646,RUSSELL,S04E06,-0.04141414141414142
647,SUSAN,S04E06,0.004545454545454544
648,Boysenberry,S04E07,0.0
649,DONALD,S04E07,-0.017045454545454544
650,ELAINE,S04E07,0.05328890614216701
651,GEORGE,S04E07,0.05852240896358543
652,Guy1,S04E07,0.6
653,Huckleberry,S04E07,-0.06333333333333332
654,JERRY,S04E07,0.011324765512265515
655,JERRY and GEORGE,S04E07,0.0
656,KRAMER,S04E07,0.04217687074829932
657,MAN #1,S04E07,0.016269841269841264
658,MAN #2,S04E07,-0.09375
659,MEL,S04E07,-0.007636994949494954
660,MRS. SANGER,S04E07,0.01666666666666667
661,Mrs. SANGER,S04E07,0.0
662,NAOMI,S04E07,0.0921875
663,SUSAN,S04E07,0.11365720699054033
664,WAITRESS,S04E07,0.1265827922077922
665,ELAINE,S04E08,0.1984161222008444
666,GEORGE,S04E08,0.04284484540343916
667,JERRY,S04E08,0.014034687001905142
668,JERRY AND GEORGE,S04E08,0.1
669,KRAMER,S04E08,0.05107673961840628
670,MAN,S04E08,-0.10078125
671,MR. ROSS,S04E08,0.07650898078529658
672,MRS. ROSS,S04E08,-0.13541666666666666
673,RAYMOND,S04E08,0.0
674,RICKEY,S04E08,0.0
675,RICKY,S04E08,-0.2
676,SANDRA,S04E08,-0.027435064935064955
677,SARA,S04E08,0.12222222222222223
678,SECRETARY,S04E08,-0.01
679,SUSAN,S04E08,0.05482456140350876
680,[Setting,S04E08,0.0
681,ELAINE,S04E09,0.026512784090909094
682,ELAINE & JERRY,S04E09,0.0
683,GEORGE,S04E09,0.06977182539682542
684,JERRY,S04E09,-0.029537186550151973
685,JERRY&ELAINE,S04E09,0.0
686,JOE DIVOLA,S04E09,0.01931746031746031
687,KRAMER,S04E09,0.07514357864357864
688,MAN#1,S04E09,0.03333333333333333
689,MAN#2,S04E09,0.0
690,MAN#3,S04E09,0.075
691,MR REICHMAN,S04E09,0.018750000000000003
692,MRS REICHMAN,S04E09,-0.0625
693,PARK GUY#1,S04E09,0.1875
694,PARK GUY#2,S04E09,0.375
695,SUSAN,S04E09,0.046875
696,USHER,S04E09,-0.030555555555555548
697,CAROL,S04E10,0.0
698,ELAINE,S04E10,0.040632401108591586
699,GEORGE,S04E10,0.05521629594820384
700,JERRY,S04E10,0.05198395883777239
701,KRAMER,S04E10,0.0065242763772175565
702,MAN #1,S04E10,0.0
703,MAN #2,S04E10,0.15625
704,MARLA,S04E10,0.022092013888888887
705,PING,S04E10,0.05000000000000001
706,RITA,S04E10,0.0875
707,STACEY,S04E10,0.3125
708,SUSAN,S04E10,-0.3055555555555555
709,WOMAN,S04E10,-0.20000000000000004
710,DENISE,S04E11,0.0
711,ELAINE,S04E11,0.04862049881936246
712,ESTELLE,S04E11,0.0451099537037037
713,GEORGE,S04E11,-0.026667117604617603
714,GEORGE AND JERRY,S04E11,0.0
715,JERRY,S04E11,0.011874672946101521
716,JERRY AND ELAINE,S04E11,0.0
717,JERRY AND GEORGE,S04E11,0.0
718,JOYCE,S04E11,0.026772486772486774
719,KRAMER,S04E11,0.05856975125718391
720,KRMAER,S04E11,0.1
721,MARLA,S04E11,0.034400352733686065
722,NURSE,S04E11,0.0
723,SHELLY,S04E11,0.05833333333333333
724,[Setting,S04E11,0.017045454545454544
725,"(Elaine is robbed of her peek into the first class section by a drawn curtain and she goes to her seat. However, someone comes after her and",S04E12,0.0
726,"(Jerry gets to his seat, however, he also is in the wrong seat",S04E12,0.0
727,(The two have that uncomfortable politeness that only comes about when you're down to the last piece of pizza. Jerry breaks the silence,S04E12,0.0
728,"(They start to ""sing"", growing more excited after each iteration",S04E12,0.0
729,ATTENDANT,S04E12,0.07444444444444444
730,ATTENDANT #1,S04E12,0.4714285714285714
731,CAPTAIN,S04E12,-0.125
732,DRIVER,S04E12,-0.5
733,ELAINE,S04E12,0.0700674603174603
734,GEORGE,S04E12,0.06286465036465036
735,GEORGE & KRAMER,S04E12,0.5
736,GROSSBARD,S04E12,0.0
737,GUARD,S04E12,0.14285714285714285
738,JERRY,S04E12,0.08127865795760843
739,JERRY & ELAINE,S04E12,0.0
740,JERRY & TIA,S04E12,0.0
741,KRAMER,S04E12,0.12212602212602212
742,PASSENGER #1,S04E12,-0.016666666666666666
743,PASSENGER #2,S04E12,0.021428571428571422
744,PASSENGER #3,S04E12,0.0
745,PRISONER,S04E12,-0.16666666666666666
746,SKYCAP,S04E12,0.029464285714285714
747,TIA,S04E12,0.1984848484848485
748,TICKET LADY,S04E12,0.1369047619047619
749,"[Elaine is still waiting to get into the bathroom-- there's someone in there. *Finally*, a ZZ Top reject comes out of the bathroom and, to paraphrase Jerry in ""The Smelly Car""",S04E12,0.2041666666666667
750,CALVIN KLEIN,S04E13,-0.016666666666666666
751,CO-WORKER,S04E13,0.0
752,DANA,S04E13,0.02416819291819292
753,ELAINE,S04E13,0.026714470990965557
754,FRED,S04E13,0.1
755,GEORGE,S04E13,0.11613189935064934
756,GX,S04E13,-0.5
757,JERRY,S04E13,0.0471151615613641
758,KLEIN,S04E13,0.22944444444444442
759,KRAMER,S04E13,0.04282142857142857
760,MAN,S04E13,-0.09375
761,NEWMAN,S04E13,0.1607142857142857
762,RECEPTIONIST,S04E13,0.0
763,SECRETARY,S04E13,0.0
764,SUSAN,S04E13,0.05104166666666667
765,TIA,S04E13,0.08229166666666665
766,WOMAN,S04E13,0.15625
767,[Setting,S04E13,0.0
768,% A night at the Improv. Jerry receives some disturbing news from the manager,S04E14,0.0
769,"% Apparently, a movie that can be interpreted on two levels. Misunderstanding number two",S04E14,0.0
770,"% From his pocket, Kramer digs into his treasured Papaya King hot dog. Then discovers the source of his discomfort",S04E14,0.0
771,% In the background is the plot complication of the week,S04E14,0.0
772,% Misunderstanding number one,S04E14,-0.125
773,"% The movie has sold out. ``Real good, George. Real good.'' It's now 10",S04E14,0.0
774,ANNOUNCER,S04E14,-0.25
775,BUCKLES,S04E14,0.04600581709956709
776,CLERK,S04E14,0.03523809523809524
777,DRIVER,S04E14,0.07291666666666666
778,Driver,S04E14,-0.42500000000000004
779,ELAINE,S04E14,-0.004140757865646256
780,GEORGE,S04E14,0.07792312661498708
781,GEORGE & ELAINE,S04E14,0.0
782,"I always get confused in the movie theater by the, by the plot. It's embarrassing. It's an embarrassment to have to admit, but I'm the one that you see in the parking lot after the movie talking with his friends, going",S04E14,0.07749999999999999
783,JERRY,S04E14,0.08907142857142857
784,KERNIS,S04E14,-0.16666666666666666
785,KRAMER,S04E14,0.0963095238095238
786,MAN,S04E14,-0.075
787,NARRATOR,S04E14,0.3625
788,ROCHELLE,S04E14,0.05555555555555555
789,USHER,S04E14,0.038461538461538464
790,VOICE,S04E14,0.0
791,WOMAN,S04E14,-0.021979166666666664
792,Woman Behind ELAINE,S04E14,0.0
793,BABU,S04E15,0.11129937770562771
794,BABU'S BROTHER,S04E15,0.02
795,BABU'S FRIEND,S04E15,-1.0
796,CHERYL,S04E15,0.046606458675424185
797,ELAINE,S04E15,0.10121771589991929
798,GEORGE,S04E15,0.07054487808325527
799,JERRY,S04E15,0.06842203548085901
800,KRAMER,S04E15,-0.04638067418325355
801,PING,S04E15,0.010416666666666666
802,VOICE,S04E15,0.0
803,DANA,S04E16,0.22777777777777775
804,DANA (unenthusiastic),S04E16,0.0
805,ELAINE,S04E16,0.027213771310993538
806,ELAINE (angrily),S04E16,0.0
807,ELAINE (flirtatiously),S04E16,0.02888888888888888
808,"ELAINE (irritated, imitates Gail)",S04E16,0.0
809,ELAINE (leaning forward),S04E16,-0.4
810,ELAINE (modest),S04E16,0.0
811,ELAINE (throws the script at Jerry),S04E16,0.0
812,ELAINE (to George),S04E16,-0.3125
813,ELAINE (to Russell),S04E16,-0.05
814,GAIL,S04E16,-0.0749248120300752
815,GAIL (hands a plate to another chef),S04E16,0.5
816,GAIL (impressed),S04E16,-0.6
817,GAIL (to Elaine),S04E16,0.75
818,GAIL (to Jerry),S04E16,0.0
819,GEORGE,S04E16,0.12227190450874661
820,GEORGE (beaming),S04E16,0.0
821,"GEORGE (immediately, to Elaine)",S04E16,0.3
822,GEORGE (laughing),S04E16,0.3125
823,GEORGE (lazily swinging the garbage bag around),S04E16,0.0
824,GEORGE (notices Russell's lunch),S04E16,0.0
825,GEORGE (thinking),S04E16,0.0
826,"GEORGE (to Elaine, in a somber tone)",S04E16,0.0
827,GEORGE (to Jerry),S04E16,-0.325
828,GEORGE (writing on a notepad),S04E16,-0.44642857142857145
829,JERRY,S04E16,0.061279461279461274
830,JERRY & GEORGE,S04E16,0.0
831,JERRY (catches Elaine),S04E16,0.21666666666666667
832,JERRY (copying it down and grinning),S04E16,0.04330357142857143
833,JERRY (low voice),S04E16,0.25
834,JERRY (smiling),S04E16,0.2857142857142857
835,JERRY (thinks),S04E16,0.0
836,JERRY (to Elaine),S04E16,0.14285714285714285
837,"JERRY (to George, hugs Kramer happily)",S04E16,0.5833333333333334
838,KRAMER,S04E16,0.0754830917874396
839,KRAMER (points at Elaine's feet),S04E16,0.2
840,KRAMER (realizing),S04E16,0.6625
841,KRAMER (to Elaine),S04E16,0.0
842,KRAMER (to Jerry),S04E16,0.03333333333333333
843,MOLLY,S04E16,0.08333333333333333
844,RUSSELL,S04E16,0.040520833333333325
845,RUSSELL (angrily),S04E16,0.7
846,RUSSELL (coming out of the bathroom),S04E16,-0.25
847,RUSSELL (from bathroom),S04E16,0.10416666666666667
848,RUSSELL (not noticing Elaine's cleavage),S04E16,0.0
849,RUSSELL (opening the door),S04E16,0.0
850,RUSSELL (still not noticing Elaine's cleavage),S04E16,0.0
851,RUSSELL (to Jerry and George),S04E16,-0.0625
852,"RUSSELL (to Jerry and George, reconsidering about the pilot)",S04E16,0.0
853,WAITER,S04E16,0.037500000000000006
854,"(George takes a hold of Jerry's leg to stress the point and Sharon, who obviously thinks she has a real story here now, asks another question",S04E17,0.0
855,"(Jerry is about *this* close (picture my thumb and forefinger *really* close together) to figuring out what is going on here, when the ""question fatale"" is asked",S04E17,0.0
856,"(Not that that approach was going to work, or anything, but what minute chance they had of convincing her is blown away as the door bursts open and",S04E17,0.0
857,ALLISON,S04E17,0.1672785547785548
858,ELAINE,S04E17,0.12200520833333334
859,GEORGE,S04E17,0.05248268671564127
860,"I am not gay. I am, however, thin, single and neat. Sometimes when someone is thin, single and neat people assume they are gay because that is a stereotype. They normally don't think of gay people as fat, sloppy and married. Although I'm sure there are, I don't want to perpetuate the stereotype. I'm sure they are the minority though within the gay community. They're probably discriminated against because of that, people say to them ""Y'know Joe, I enjoy being gay with you but I think think it's about time, y'know that you got in shape, tucked the shirt in and lost the wife"". But if people are even going to assume that people that are neat are gay, maybe instead of doin' this",S04E17,-0.09583333333333333
861,JERRY,S04E17,0.009991157388618327
862,KRAMER,S04E17,-0.0040922619047619
863,MAN #1,S04E17,0.13636363636363635
864,MR. S,S04E17,-0.012500000000000002
865,MRS. C,S04E17,0.05328798185941044
866,MRS. S,S04E17,-0.16071428571428573
867,NURSE,S04E17,0.0
868,SAILOR,S04E17,-0.095
869,SHARON,S04E17,0.07587412587412588
870,"(You can make out the albums pretty clearly. One is an apparent K-Tel ""classic""",S04E18,-0.0625
871,AGENCY REP,S04E18,0.169047619047619
872,BEN,S04E18,0.16666666666666666
873,ELAINE,S04E18,0.11146896258503401
874,GEORGE,S04E18,0.1150888480392157
875,HOUSEKEEPER,S04E18,0.0
876,JERRY,S04E18,0.013821684587813621
877,KRAMER,S04E18,-0.05318627450980392
878,MRS. O,S04E18,-0.025000000000000005
879,NEWMAN,S04E18,-0.05551938657407408
880,RON,S04E18,-0.00273060273060272
881,SID,S04E18,-0.034858674463937624
882,TIM,S04E18,-0.0390625
883,"""SALMAN""",S04E19,0.0
884,"""SALMAN"" (shakes Kramer's hand)",S04E19,0.175
885,AUNT MAY,S04E19,0.345
886,BETSY,S04E19,-0.07654761904761903
887,BETSY (to Aunt May),S04E19,0.0
888,CLERK,S04E19,0.041666666666666664
889,CLERK (to Kramer),S04E19,-0.65
890,CLERK 2,S04E19,0.19999999999999998
891,DR. ALLENWOOD,S04E19,0.22163352272727274
892,ELAINE,S04E19,0.04771067001180637
893,ELAINE (laughing),S04E19,0.41190476190476194
894,ELAINE (laughs),S04E19,-0.9
895,ELAINE's brain,S04E19,0.2455680941358025
896,FATHER JESSUP,S04E19,0.26333333333333336
897,GEORGE,S04E19,-0.012184873949579834
898,GEORGE (attempting to make a move),S04E19,0.0
899,GEORGE (loading up his plate with sandwiches),S04E19,0.0773148148148148
900,GEORGE (to clerk),S04E19,0.0
901,JERRY,S04E19,0.0504069178176321
902,"JERRY (mimics smoking an ""after sex cigarette"")",S04E19,0.3333333333333333
903,JERRY (to Elaine),S04E19,0.0
904,KRAMER,S04E19,-0.00033482142857143573
905,KRAMER (breaking into tears),S04E19,0.0
906,KRAMER (in a perfectly normal tone of voice),S04E19,0.1
907,KRAMER (in hallway),S04E19,0.0
908,KRAMER (nods),S04E19,0.0
909,SIDRA,S04E19,0.03154848171152519
910,SIDRA (amused),S04E19,0.2
911,SIDRA (sits across from Elaine and takes her towel off),S04E19,0.0
912,SIDRA (stepping off),S04E19,0.0
913,SIDRA (to her friend),S04E19,0.0
914,TIMMY,S04E19,0.046173469387755094
915,(** Footnote,S04E20,0.125
916,DOCTOR,S04E20,0.04621212121212121
917,ELAINE,S04E20,0.0868836322407751
918,EVERYONE,S04E20,0.0
919,GEORGE,S04E20,0.04212622549019608
920,HOSPITAL VOICEOVER,S04E20,0.0
921,JERRY,S04E20,0.043385172408609916
922,JERRY and KRAMER,S04E20,0.0
923,KRAMER,S04E20,0.09288108921729611
924,ROY,S04E20,0.041176470588235294
925,WOMAN,S04E20,0.07892036124794746
926,"[As they struggle to force the Junior Mint on each other, Jerry pushes Kramers' hand away and -- in slow motion with the sound of a beating heart to emphasize the event -- The Junior Mint is launched into the air towards the operating table and, well, in a word",S04E20,0.07500000000000001
927,ALLISON,S04E21,0.5375
928,CAR WASHER,S04E21,0.24583333333333332
929,CARL,S04E21,0.06428571428571431
930,CLERK,S04E21,0.03571428571428571
931,ELAINE,S04E21,0.010606398809523812
932,GEORGE,S04E21,0.015727861319966587
933,HAIRDRESSER,S04E21,0.041666666666666664
934,HUSBAND,S04E21,0.0
935,JERRY,S04E21,-0.025539173789173794
936,KRAMER,S04E21,0.07465034965034965
937,MONA,S04E21,0.0
938,RESTAURATEUR,S04E21,-0.095
939,SALESMAN,S04E21,0.16666666666666666
940,SUSAN,S04E21,0.06734126984126984
941,WIFE,S04E21,0.0
942,(Alison though phone),S04E22,-0.8
943,(Alison through phone),S04E22,0.0
944,ALLISON,S04E22,0.27142857142857146
945,COP,S04E22,-0.0125
946,ELAINE,S04E22,0.09994868637110016
947,ESTELLE,S04E22,-0.11250000000000002
948,EVERYBODY,S04E22,0.0
949,FRANK,S04E22,0.11626047178130512
950,Frank (picking up his shoes),S04E22,0.35
951,GEORGE,S04E22,0.01566243402716005
952,GEORGE & KRAMER,S04E22,0.0
953,JERRY,S04E22,0.13165863567649283
954,JERRY & GEORGE,S04E22,0.0
955,JERRY and ELAINE,S04E22,0.0
956,"JERRY, GEORGE, ELAINE",S04E22,0.0
957,KRAMER,S04E22,0.12833774987267635
958,LADY,S04E22,0.0909090909090909
959,MAHJONG LADY,S04E22,0.1
960,MAN,S04E22,0.0
961,MAN IN CAR,S04E22,0.0
962,SALESMAN,S04E22,0.15227272727272728
963,THE DRAKE,S04E22,0.05
964,WOMAN,S04E22,0.014322916666666671
965,(Jerry and TV Elaine,S04E23,0.0
966,"(We see Kramer, groaning and holding his stomach, running down the hall, and opening the bathroom's door. Someone in there says",S04E23,-0.13
967,ALL,S04E23,0.0
968,CABBIE,S04E23,-0.2
969,CASTING DIRECTOR,S04E23,0.045315656565656566
970,DANA,S04E23,0.21354166666666669
971,DOCTOR,S04E23,0.0
972,ELAINE,S04E23,-0.006850837924701563
973,FRED,S04E23,0.0
974,GEORGE,S04E23,0.09829167869167871
975,JAY,S04E23,0.08333333333333333
976,JERRY,S04E23,0.06715434310261897
977,JOE DEVOLA,S04E23,0.7
978,KRAMER,S04E23,0.0565646868066223
979,MARK,S04E23,0.06845238095238095
980,MELISSA,S04E23,-0.0015624999999999944
981,MICHAEL,S04E23,0.14270833333333333
982,Mr. VISAKI,S04E23,0.001289682539682535
983,PAUL,S04E23,0.1
984,RUSSELL,S04E23,0.0394011544011544
985,SANDI,S04E23,0.028888888888888898
986,STU,S04E23,0.14076554232804234
987,TOM,S04E23,0.005349794238683129
988,WAITRESS,S04E23,0.0
989,[setting,S04E23,0.03076923076923077
990,ALL,S04E24,0.0
991,ALLSION,S04E24,-0.5
992,ASSISTANT DRESSER,S04E24,0.0
993,C.K.,S04E24,-0.25000000000000006
994,CHARLES,S04E24,0.13999999999999999
995,CHERYL,S04E24,-0.15
996,DAVID,S04E24,-0.09166666666666667
997,DONALD,S04E24,-0.5625
998,ELAINE,S04E24,0.0635969387755102
999,FRED,S04E24,0.0
1000,GEORGE,S04E24,0.05121947150072149
1001,HELEN,S04E24,0.0
1002,JAY,S04E24,0.0
1003,JERRY,S04E24,0.006632217380572648
1004,JOE DEVOLA,S04E24,0.0
1005,JOHN,S04E24,0.25
1006,KRAMER,S04E24,-0.03634672619047619
1007,MAN,S04E24,-0.2288818359375
1008,MAN ON RAFT,S04E24,0.17222222222222222
1009,MARLA,S04E24,-0.5
1010,MEL,S04E24,0.0
1011,MICHAEL,S04E24,-0.055934343434343434
1012,MORTY,S04E24,0.0
1013,MOTHER,S04E24,0.0
1014,"Micheal, Sandi, and Tom, and finally Jerry, and the four of them make a toast while it's written",S04E24,0.0
1015,Mr. VISAKI,S04E24,0.0
1016,PAT HAZELL,S04E24,0.24285714285714285
1017,PAUL,S04E24,0.0
1018,PING,S04E24,0.4
1019,RITA,S04E24,-0.10534090909090907
1020,RUSSELL,S04E24,0.08819959802102659
1021,SAL BASS,S04E24,0.0
1022,SANDI,S04E24,0.0506610576923077
1023,SID,S04E24,-0.4666666666666666
1024,SIDRA,S04E24,0.0
1025,STU,S04E24,0.0
1026,SUSAN AND ALLSION,S04E24,-0.15625
1027,THE DRAKE,S04E24,0.4375
1028,TIA,S04E24,0.0
1029,TOM,S04E24,-0.12570861678004536
1030,WILTON,S04E24,0.0625
1031,YELLING GUY,S04E24,0.14285714285714285
1032,[setting,S04E24,0.0
1033,ELAINE,S05E01,0.025360515088775955
1034,GEORGE,S05E01,0.08028397817460316
1035,JERRY,S05E01,0.02879013008712257
1036,JOE,S05E01,-0.013809523809523805
1037,KAREN,S05E01,0.0680451127819549
1038,KRAMER,S05E01,0.01690096251266464
1039,RENE,S05E01,0.15
1040,"The female orgasm is kinda like the bat cave, very few people know where it is and if you're lucky enough to see it you probably don't know how you got there and you can't find you way back after you left. There are two types of female orgasms",S05E01,-0.06904761904761904
1041,[location,S05E01,0.0
1042,BRYANT,S05E02,0.029553571428571422
1043,ELAINE,S05E02,-0.0018888888888888903
1044,ELIANE,S05E02,0.0
1045,ESTELLE,S05E02,0.02452314814814815
1046,FRANK,S05E02,0.08333333333333334
1047,GEORGE,S05E02,0.01889513170136421
1048,HOMELESS MAN,S05E02,-0.04375
1049,JERRY,S05E02,-0.003147712029754278
1050,KRAMER,S05E02,0.10510743596681098
1051,LESLIE,S05E02,-0.03333333333333333
1052,MAN,S05E02,0.0063014403292181
1053,PHOTOGRAPHER,S05E02,0.30329365079365084
1054,STAGEHAND,S05E02,0.08611111111111111
1055,WOMAN,S05E02,0.27773809523809523
1056,[Setting,S05E02,0.0
1057,AMY,S05E03,0.03149999999999999
1058,BLIND MAN,S05E03,-0.07622053872053872
1059,DOCTER,S05E03,0.19
1060,DOG OWNER,S05E03,0.06709656084656086
1061,DWAYNE,S05E03,0.04934343434343434
1062,ELAINE,S05E03,-0.04478788486434762
1063,GEORGE,S05E03,0.046908010067189754
1064,JERRY,S05E03,0.011046523644179887
1065,KRAMER,S05E03,0.053925368909343255
1066,UNCLE LEO,S05E03,0.012102272727272722
1067,BARRY,S05E04,0.07941176470588236
1068,BARTENDER,S05E04,0.0
1069,ELAINE,S05E04,0.06417394081328506
1070,ESTELLE,S05E04,0.023809523809523808
1071,FARKUS,S05E04,0.18981818181818183
1072,FRANK,S05E04,0.06394557823129252
1073,GEORGE,S05E04,0.06848214285714285
1074,JAKE,S05E04,-0.03723958333333333
1075,JERRY,S05E04,-0.001117593344155844
1076,KRAMER,S05E04,-0.019010991842624496
1077,LIPPMAN,S05E04,-0.19285714285714287
1078,MS. DE GRANMONT,S05E04,-0.046875
1079,NEWMAN,S05E04,0.017999999999999995
1080,RALPH,S05E04,0.0
1081,VOICE,S05E04,-0.25
1082,VOICE ON THE PHONE,S05E04,0.0
1083,WOMAN,S05E04,0.15
1084,*Note,S05E05,0.0
1085,ALL,S05E05,0.0
1086,ELAINE,S05E05,0.04672988816738817
1087,GEORGE,S05E05,0.03273414516147074
1088,"GEORGE, ELAINE, KRAMER, JERRY, & STAN",S05E05,0.0
1089,JERRY,S05E05,0.008317859719645432
1090,KRAMER,S05E05,-0.00961385006901311
1091,MOHEL,S05E05,0.06606186456063909
1092,MRS. SWEEDLER,S05E05,-0.027571428571428573
1093,MYRA,S05E05,0.09722222222222222
1094,Mrs. SWEEDLER,S05E05,0.0
1095,PATIENT,S05E05,-0.05
1096,RESIDENT,S05E05,0.012500000000000002
1097,STAN,S05E05,-0.01666666666666667
1098,WOMAN,S05E05,0.0
1099,ANNOUNCER,S05E06,0.012103174603174607
1100,ANNOUNCER #2,S05E06,0.24545454545454545
1101,BOY,S05E06,0.16666666666666669
1102,COWORKER,S05E06,-0.051851851851851864
1103,DRIVER,S05E06,-0.03491496598639456
1104,ELAINE,S05E06,0.0686503563776291
1105,GEORGE,S05E06,0.05685238095238096
1106,GWEN,S05E06,-0.06392857142857142
1107,JERRY,S05E06,0.10492135413812631
1108,JERRY & KRAMER,S05E06,0.0
1109,KRAMER,S05E06,0.09429550608122036
1110,LAURA,S05E06,0.045454545454545456
1111,MAN,S05E06,0.39999999999999997
1112,NEWMAN,S05E06,-0.04943402276735611
1113,RADIO,S05E06,-0.26666666666666666
1114,TODD,S05E06,-0.03125
1115,CHERYL,S05E07,0.17777777777777778
1116,DOCTOR,S05E07,0.031845238095238086
1117,ELAINE,S05E07,0.06990347064751828
1118,ESTELLE,S05E07,0.046691176470588236
1119,FRANK,S05E07,0.1587603305785124
1120,GEORGE,S05E07,0.13373160173160173
1121,GIULIANI,S05E07,-0.02460768398268399
1122,JERRY,S05E07,0.0564218743906244
1123,KRAMER,S05E07,0.04042553191489361
1124,LAB TECHNICIAN,S05E07,0.09523809523809523
1125,LLOYD,S05E07,0.15798658352229777
1126,MARYEDITH,S05E07,0.06851851851851852
1127,MATTHEW,S05E07,0.15
1128,NEWMAN,S05E07,0.2069444444444444
1129,NEWS,S05E07,0.04
1130,OWNER,S05E07,0.09523809523809523
1131,"(A moment later, the clock flips to 5",S05E08,0.0
1132,(Camera shot at the clock on his wall. The clock says 9,S05E08,0.0
1133,ELAINE,S05E08,0.09187242798353908
1134,ELAINE & JERRY,S05E08,0.0
1135,ENZO,S05E08,0.17233669108669106
1136,GEORGE,S05E08,0.06057539682539683
1137,GINO,S05E08,0.1479401629072682
1138,JERRY,S05E08,0.06786236424394318
1139,JERRY & ELAINE,S05E08,0.0
1140,KRAMER,S05E08,0.02479591836734694
1141,MAN,S05E08,1.0
1142,MIKE,S05E08,0.25068783068783074
1143,MR. TUTTLE,S05E08,0.18506944444444443
1144,NEWMAN,S05E08,-0.02270154553049289
1145,PENSKY,S05E08,0.0203125
1146,SECRETARY,S05E08,0.034375
1147,TUTTLE,S05E08,0.05918367346938776
1148,WOMAN,S05E08,0.0
1149,ANNOUNCER,S05E09,0.2
1150,ELAINE,S05E09,0.06748545354271095
1151,GEORGE,S05E09,0.14015066964285713
1152,JERRY,S05E09,0.06512497076393124
1153,JOANNE,S05E09,0.0
1154,JODI,S05E09,0.03147186147186146
1155,JOEL,S05E09,-0.07105911330049261
1156,KAREN,S05E09,0.004233630952380957
1157,KRAMER,S05E09,0.02581794961105306
1158,MICHAEL,S05E09,0.19999999999999998
1159,TICKET MAN,S05E09,-0.22000000000000003
1160,[Setting,S05E09,0.0
1161,[setting,S05E09,-0.01
1162,AL ROKER,S05E10,-0.0625
1163,ELAINE,S05E10,0.012456349206349209
1164,ELAINE (V.O.),S05E10,0.0
1165,ESTELLE,S05E10,0.033125
1166,FRANK,S05E10,-0.10352870813397129
1167,GEORGE,S05E10,0.06223681621408894
1168,GEPETTO,S05E10,0.06763392857142858
1169,GIRL (NOT WINONA),S05E10,0.0
1170,JERRY,S05E10,0.05094665404040405
1171,JERRY (O.C.),S05E10,0.0
1172,KRAMER,S05E10,0.09029922779922779
1173,LIPPMAN,S05E10,0.18928571428571428
1174,MAILMAN,S05E10,0.0
1175,RICKY,S05E10,0.1787955182072829
1176,SPIKE,S05E10,0.0
1177,SYLVIA,S05E10,0.13057692307692312
1178,TANNOY (V.O.),S05E10,0.0
1179,THE GIRLS,S05E10,-0.18333333333333335
1180,WINONA,S05E10,0.006905193236714969
1181,WINONA (O.C.),S05E10,0.0
1182,[Subway train,S05E10,0.0
1183,CROWD,S05E11,0.0
1184,DOCTOR,S05E11,0.03125
1185,ELAINE,S05E11,0.05633980785296574
1186,ESTELLE,S05E11,-0.006250000000000002
1187,FATHER-PRIEST,S05E11,0.03533068783068783
1188,FATHER-PRIEST 2,S05E11,0.2625
1189,FRANK,S05E11,-0.0375
1190,GEORGE,S05E11,0.04519179894179894
1191,JERRY,S05E11,0.014485970291891342
1192,KRAMER,S05E11,0.01941176470588235
1193,SASHA,S05E11,0.06759259259259259
1194,SISTER ROBERTA,S05E11,0.076010101010101
1195,TAWNI,S05E11,0.021213624338624344
1196,WAITER,S05E11,0.0
1197,WOMAN,S05E11,0.0
1198,[At the entrance of the church. There is a sign there. It reads,S05E11,-0.08333333333333333
1199,ECHO,S05E12,0.0
1200,ELAINE,S05E12,0.042579049422799414
1201,GEORGE,S05E12,0.05569816468253968
1202,GEORGE & KRAMER,S05E12,0.0
1203,JANE,S05E12,0.03293320105820106
1204,JERRY,S05E12,0.00559777741958593
1205,KRAMER,S05E12,0.045002125850340136
1206,TONY,S05E12,0.04477513227513228
1207,WOMAN'S VOICE ON THE PHONE,S05E12,0.0
1208,[monk's,S05E12,0.0
1209,(*Farina,S05E13,0.0
1210,BARBARA,S05E13,0.03571428571428571
1211,CLERK,S05E13,0.0308488612836439
1212,CLERKS VOICE (off camera),S05E13,0.0
1213,DAVID,S05E13,0.3595238095238095
1214,ELAINE,S05E13,-0.017542946938327378
1215,ELAINE & JERRY,S05E13,0.0
1216,GEORGE,S05E13,0.05295501330266954
1217,JERRY,S05E13,0.016686339586339582
1218,KRAMER,S05E13,0.05463460268545015
1219,MAN1,S05E13,0.0
1220,MAN2,S05E13,0.0
1221,MAN3,S05E13,0.0
1222,MAN4,S05E13,-0.21666666666666667
1223,Man,S05E13,0.0
1224,CORINNE,S05E14,0.08772321428571428
1225,CROWD,S05E14,0.0
1226,DIANE,S05E14,0.07683823529411765
1227,ELAINE,S05E14,0.07589076479076477
1228,GEORGE,S05E14,0.023550674081334464
1229,HOTEL CLERK,S05E14,0.09523809523809523
1230,JERRY,S05E14,0.07905342168313866
1231,KRAMER,S05E14,0.06503365636888364
1232,LIPPMAN,S05E14,0.08842105263157896
1233,TESTIKOV,S05E14,0.10364583333333333
1234,VOICE,S05E14,0.0
